date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-19,MomentumAgent,601899,BUY,100,13.64,1364.0,43635.95,101612.3,1612.3,0.016123,BUY 100 601899 @ 13.64；ret5=39%强势延续，追涨加仓
2021-02-19,MeanReversionAgent,000858,SELL,10,344.4,3444.0,48737.2,109272.84,9272.84,0.0927284,"SELL 10 000858 @ 344.40；ret5=7.71% and ret20=19.71%, overbought, mean reversion sell."
2021-02-19,DrawdownBuyerAgent,601899,SELL,50,13.64,682.0,17600.56,120250.56,20250.56,0.2025056,SELL 50 601899 @ 13.64；短期涨幅过大，锁定利润，准备资金等待新回撤机会
2021-02-19,RandomAgent,601899,SELL,10,13.64,136.4,91455.9,97445.5,-2554.5,-0.025545,SELL 10 601899 @ 13.64；短期涨幅过大，随机卖出部分锁定利润，与其他Agent减仓形成共振
2021-02-19,PersuaderAgent,601318,BUY,10,84.2,842.0,95240.45,111254.45,11254.45,0.1125445,BUY 10 601318 @ 84.20；深跌修复共识持续强化，多个Agent加仓验证逆向逻辑，加仓等待超卖修复反弹。
2021-02-19,FreeRiderAgent,601318,SELL,5,84.2,421.0,64593.2,102953.2,2953.2,0.029532,SELL 5 601318 @ 84.20；买入拥挤，ContrarianAgent大量卖出，短期反转风险增加，部分锁盈
2021-02-19,ContrarianAgent,000858,SELL,100,344.4,34440.0,80091.0,107886.0,7886.0,0.07886,SELL 100 000858 @ 344.40；短期涨幅过大，逆向卖出锁定利润
2021-02-19,CommitteeTeamAgent,000002,SELL,50,29.84,1492.0,76326.2,106446.1,6446.1,0.064461,SELL 50 000002 @ 29.84；跟随LowVolatilityAgent减仓信号，锁定短期涨幅，降低仓位风险
2021-02-19,DynamicTeamAgent,601318,BUY,10,82.38,823.8,57303.41,105103.55,5103.55,0.051035500000000004,BUY 10 601318 @ 82.38；深跌修复共识强化，多Agent加仓验证，小仓跟随控制风险
2021-02-19,SocialGraphAgent,601318,SELL,20,82.38,1647.6,68520.1,104537.1,4537.1,0.045371,SELL 20 601318 @ 82.38；ContrarianAgent指出601318买入拥挤，反转风险增加，锁定部分利润。
