date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-17,MomentumAgent,002594,SELL,1,176.88,176.88,18514.67,77298.22,-22701.78,-0.2270178,SELL 1 002594 @ 176.88；弱势且共识拥挤反转风险，减仓
2021-03-17,MeanReversionAgent,002594,SELL,1,176.88,176.88,37854.12,94910.8,-5089.2,-0.050892,SELL 1 002594 @ 176.88；002594拥挤风险上升，多agent共识过热，轮次尾声均值回归策略减仓避险
2021-03-17,LowVolatilityAgent,002594,SELL,1,176.88,176.88,98317.27,99652.27,-347.73,-0.0034773,"SELL 1 002594 @ 176.88；002594 consensus crowded, late round risk high, lock profit."
2021-03-17,DrawdownBuyerAgent,000333,BUY,1,84.07,84.07,103.9,92440.25,-7559.75,-0.0755975,BUY 1 000333 @ 84.07；深跌21.51%，均值回归潜力，未过度拥挤。轮次尾声仍可布局。
2021-03-17,RandomAgent,000858,BUY,1,264.31,264.31,64358.24,96007.25,-3992.75,-0.0399275,BUY 1 000858 @ 264.31；深跌反弹分歧大，轮次尾声非共识配置
2021-03-17,TruthfulReporterAgent,601318,SELL,1,82.54,82.54,94936.02,99386.2,-613.8,-0.006137999999999999,SELL 1 601318 @ 82.54；轮次尾声，共识拥挤风险上升，获利了结
2021-03-17,PersuaderAgent,002594,SELL,1,176.88,176.88,92264.7,98403.1,-1596.9,-0.015969,SELL 1 002594 @ 176.88；多agent共识拥挤，轮次尾声风险上升，锁定部分利润
2021-03-17,FreeRiderAgent,601318,SELL,1,82.54,82.54,97600.75,99935.09,-64.91,-0.0006491,"SELL 1 601318 @ 82.54；Lock profit as consensus rotates to crowded trades, late round risk"
2021-03-17,ContrarianAgent,600036,SELL,1,53.4,53.4,81468.09,97315.46,-2684.54,-0.0268454,SELL 1 600036 @ 53.40；获利了结，降低拥挤风险外溢仓位
2021-03-17,CommitteeTeamAgent,002594,SELL,1,182.97,182.97,99428.33,100970.96,970.96,0.0097096,SELL 1 002594 @ 182.97；减仓002594，多agent共识拥挤，轮次尾声风险上升
2021-03-17,DynamicTeamAgent,002594,SELL,1,176.88,176.88,98328.5,99750.56,-249.44,-0.0024944,SELL 1 002594 @ 176.88；002594共识拥挤，轮次尾声，减仓降低风险
2021-03-17,SocialGraphAgent,002594,SELL,1,176.88,176.88,96625.27,99409.29,-590.71,-0.0059071,SELL 1 002594 @ 176.88；002594共识拥挤，轮次尾声锁定部分利润
