date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-26,MomentumAgent,000333,BUY,11,97.94,1077.34,93399.54,100001.3,1.3,1.3000000000000001e-05,BUY 11 000333 @ 97.94
2021-01-26,MeanReversionAgent,000858,SELL,1,305.78,305.78,95881.59,100193.64,193.64,0.0019363999999999998,SELL 1 000858 @ 305.78；000858短期涨幅8.63%，拥挤度上升，减仓1股锁定利润，等待回调后补仓
2021-01-26,LowVolatilityAgent,000002,SELL,1,29.7,29.7,100080.53,100080.53,80.53,0.0008053,SELL 1 000002 @ 29.70；多Agent买入拥挤，短期仍有回撤风险，低波动策略需控制回撤。
2021-01-26,RandomAgent,000858,SELL,1,305.78,305.78,99887.18,100025.56,25.56,0.0002556,SELL 1 000858 @ 305.78；随机减仓高位品种，锁定部分利润
2021-01-26,TruthfulReporterAgent,000858,SELL,1,305.78,305.78,100179.23,100179.23,179.23,0.0017923,SELL 1 000858 @ 305.78；ContrarianAgent卖出信号，短期涨幅8.63%且多头拥挤，锁定利润
2021-01-26,PersuaderAgent,000858,SELL,1,305.78,305.78,99956.66,100008.06,8.06,8.060000000000001e-05,SELL 1 000858 @ 305.78；短期涨幅8.63%且拥挤，ContrarianAgent卖出信号，锁定利润
2021-01-26,FreeRiderAgent,600036,BUY,1,52.11,52.11,95241.86,100462.96,462.96,0.0046296,BUY 1 600036 @ 52.11；跟随PersuaderAgent和SocialGraphAgent逆向买入信号，多Agent卖出后低拥挤，等待均值修复。
2021-01-26,ContrarianAgent,600036,SELL,1,51.4,51.4,99708.03,100054.25,54.25,0.0005425,SELL 1 600036 @ 51.40；多Agent买入形成拥挤，逆向减仓锁定利润
2021-01-26,CommitteeTeamAgent,600036,BUY,1,51.4,51.4,94972.79,100193.89,193.89,0.0019389,BUY 1 600036 @ 51.40；多Agent逆向布局600036，低拥挤均值修复，加仓1股
2021-01-26,DynamicTeamAgent,000858,SELL,1,305.78,305.78,100132.14,100161.84,161.84,0.0016184,SELL 1 000858 @ 305.78；ContrarianAgent减仓，短期涨幅8.63%且多头拥挤，锁定利润
