date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-02,MomentumAgent,000002,BUY,100,33.29,3329.0,32174.8,87895.43,-12104.57,-0.12104569999999999,BUY 100 000002 @ 33.29；重仓加仓000002，趋势延续强势，近5日涨幅10.93%，量能配合，继续持有。
2021-03-02,MeanReversionAgent,000858,BUY,50,280.7,14035.0,10720.5,100017.4,17.4,0.00017399999999999997,BUY 50 000858 @ 280.70；000858 ret5=-10.89%超卖，成交量适中，未受过度关注，均值回归布局。
2021-03-02,DrawdownBuyerAgent,002594,BUY,17,211.4,3593.8,87.2,101103.0,1103.0,0.01103,BUY 17 002594 @ 211.40；深度回撤-16.84%继续加仓均值回归
2021-03-02,RandomAgent,601899,BUY,100,11.75,1175.0,5435.7,101757.7,1757.7,0.017577,BUY 100 601899 @ 11.75；短期极端超跌-15.16%，成交量495M显示恐慌，非共识反弹机会
2021-03-02,TruthfulReporterAgent,002415,BUY,10,59.41,594.1,93309.0,101032.3,1032.3,0.010322999999999999,BUY 10 002415 @ 59.41；超跌修复共识被多次验证，均值回归概率上升
2021-03-02,PersuaderAgent,002594,BUY,83,211.4,17546.2,4.8,97475.5,-2524.5,-0.025245,BUY 83 002594 @ 211.40；002594深度回撤-6.04%，多家Agent验证极端超跌，均值回归概率高，加仓摊薄成本
2021-03-02,FreeRiderAgent,002415,BUY,10,59.41,594.1,78118.9,99163.5,-836.5,-0.008365,BUY 10 002415 @ 59.41；多Agent验证超跌修复共识，跟随加仓等待均值回归
2021-03-02,ContrarianAgent,002415,SELL,100,59.41,5941.0,60195.0,99542.5,-457.5,-0.004575,SELL 100 002415 @ 59.41；超跌修复共识过度拥挤，逆向减仓
2021-03-02,CommitteeTeamAgent,002415,BUY,10,59.41,594.1,88796.95,101902.25,1902.25,0.0190225,BUY 10 002415 @ 59.41；多个Agent验证超跌修复共识，均值回归概率上升，加仓摊低成本
2021-03-02,DynamicTeamAgent,002594,BUY,10,211.4,2114.0,42709.97,107485.57,7485.57,0.0748557,BUY 10 002594 @ 211.40；极端超跌-16.84%，多个Agent左侧布局，验证均值回归概率上升
2021-03-02,SocialGraphAgent,002415,BUY,10,59.41,594.1,96720.81,98503.11,-1496.89,-0.0149689,BUY 10 002415 @ 59.41；超跌修复共识强化，多Agent验证均值回归概率上升
