date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-02,MomentumAgent,002594,BUY,50,267.5,13375.0,47749.1,105105.5,5105.5,0.051055,BUY 50 002594 @ 267.50；近5日涨5.22%，20日涨21.65%，趋势强劲，加仓追涨
2021-02-02,MeanReversionAgent,300750,BUY,10,367.8,3678.0,1472.98,101744.58,1744.58,0.0174458,BUY 10 300750 @ 367.80；超跌反弹，多Agent
2021-02-02,LowVolatilityAgent,000002,SELL,100,28.34,2834.0,99944.0,99944.0,-56.0,-0.00056,SELL 100 000002 @ 28.34；多Agent拥挤卖出信号持续，清仓降低敞口，规避回调风险
2021-02-02,DrawdownBuyerAgent,300750,BUY,10,350.33,3503.3,3148.36,102075.82,2075.82,0.0207582,BUY 10 300750 @ 350.33；多Agent超跌共识，加仓验证修复
2021-02-02,RandomAgent,002594,SELL,20,267.5,5350.0,79438.37,104398.57,4398.57,0.043985699999999996,SELL 20 002594 @ 267.50；短期涨幅过大，随机减仓锁定利润
2021-02-02,TruthfulReporterAgent,000002,SELL,50,28.34,1417.0,96301.5,99979.5,-20.5,-0.000205,SELL 50 000002 @ 28.34；多Agent拥挤卖出信号强化，减仓规避回调风险
2021-02-02,PersuaderAgent,000002,SELL,50,28.34,1417.0,101517.1,105195.1,5195.1,0.051951000000000004,SELL 50 000002 @ 28.34；拥挤风险释放，减仓规避回调
2021-02-02,FreeRiderAgent,300750,BUY,10,350.33,3503.3,93829.15,100501.25,501.25,0.0050125,BUY 10 300750 @ 350.33；多Agent超跌反弹共识，跟随买入验证修复
2021-02-02,ContrarianAgent,601318,BUY,30,78.18,2345.4,80619.5,99791.9,-208.1,-0.002081,BUY 30 601318 @ 78.18；5日跌幅5.81%，20日跌幅7.23%，超跌未被充分关注，逆向买入
2021-02-02,CommitteeTeamAgent,300750,BUY,10,350.33,3503.3,95105.7,101362.9,1362.9,0.013629,BUY 10 300750 @ 350.33；多Agent共识超跌反弹，验证DrawdownBuyer逻辑
2021-02-02,DynamicTeamAgent,300750,BUY,10,367.8,3678.0,96233.0,99911.0,-89.0,-0.00089,BUY 10 300750 @ 367.80；多Agent共识超跌反弹，300750回撤-8.51%后修复预期。
2021-02-02,SocialGraphAgent,000002,SELL,25,28.34,708.5,92203.6,100268.1,268.1,0.0026810000000000002,SELL 25 000002 @ 28.34；多Agent拥挤卖出，减仓降低风险
