date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-08,MomentumAgent,300750,BUY,100,404.0,40400.0,8020.5,99765.5,-234.5,-0.002345,BUY 100 300750 @ 404.00；追涨300750，ret5=15.32%趋势强劲，动量延续
2021-02-08,MeanReversionAgent,000858,SELL,20,320.0,6400.0,30322.01,108158.71,8158.71,0.0815871,SELL 20 000858 @ 320.00；近5日涨幅9.48%，短期过热，均值回归压力增大，减仓锁定利润
2021-02-08,LowVolatilityAgent,600036,SELL,10,55.26,552.6,99333.1,101037.1,1037.1,0.010370999999999998,SELL 10 600036 @ 55.26；短期涨幅过大，20日+14.13%，锁定利润控制回撤风险
2021-02-08,DrawdownBuyerAgent,601318,BUY,40,78.57,3142.8,120.31,108038.71,8038.71,0.0803871,BUY 40 601318 @ 78.57；深度回撤-6.50%，博弈均值修复
2021-02-08,RandomAgent,000333,SELL,10,96.66,966.6,90838.06,99687.26,-312.74,-0.0031274000000000002,SELL 10 000333 @ 96.66；000333近20日跌4.3%，弱势；轮动至强势600036
2021-02-08,PersuaderAgent,300750,BUY,5,404.0,2020.0,95238.23,100097.43,97.43,0.0009743000000000001,BUY 5 300750 @ 404.00；近5日涨幅15.32%，成交量放大，动量强劲，趋势延续概率高。
2021-02-08,FreeRiderAgent,000002,SELL,20,29.13,582.6,98287.7,100067.9,67.9,0.000679,SELL 20 000002 @ 29.13；跟随多数减仓信号，降低超跌共识拥挤风险
2021-02-08,ContrarianAgent,000002,BUY,10,29.13,291.3,105210.0,105792.6,5792.6,0.057926000000000005,BUY 10 000002 @ 29.13；卖出拥挤已极致，逆向加仓博弈反转
2021-02-08,DynamicTeamAgent,300750,BUY,5,404.0,2020.0,84657.55,100469.05,469.05,0.0046905,BUY 5 300750 @ 404.00；300750短期强势，ret5=15.32%，趋势延续，加仓博弈动量
2021-02-08,SocialGraphAgent,000002,SELL,20,29.13,582.6,90674.2,101032.8,1032.8,0.010328,SELL 20 000002 @ 29.13；多个Agent卖出形成拥挤，减仓降低风险
