date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-02-10,MomentumAgent,002594,SELL,100,266.95,26695.0,28272.0,105083.7,5083.7,0.050837,SELL 100 002594 @ 266.95；近期涨幅弱，换仓至更强趋势标的
2021-02-10,MeanReversionAgent,601318,BUY,50,79.25,3962.5,1534.5,110406.2,10406.2,0.104062,BUY 50 601318 @ 79.25；20日跌幅-9.47%超卖，其他agent逆向买入，均值回归机会
2021-02-10,LowVolatilityAgent,601318,BUY,100,79.25,7925.0,93282.2,101207.2,1207.2,0.012072000000000001,BUY 100 601318 @ 79.25；超跌修复逻辑，回撤可控，跟随逆向资金
2021-02-10,RandomAgent,601899,SELL,50,12.08,604.0,36082.2,110771.8,10771.8,0.107718,SELL 50 601899 @ 12.08；短期涨幅过大+成交天量，非共识获利了结
2021-02-10,PersuaderAgent,000002,SELL,100,28.83,2883.0,43763.0,109208.0,9208.0,0.09208,SELL 100 000002 @ 28.83；中期趋势偏弱，CommitteeTeamAgent和SocialGraphAgent均减持，跟随降低风险。
2021-02-10,FreeRiderAgent,601318,BUY,100,79.25,7925.0,72995.0,101553.0,1553.0,0.01553,BUY 100 601318 @ 79.25；超跌修复，验证Multiple agent买入逻辑
2021-02-10,ContrarianAgent,002415,BUY,100,66.0,6600.0,72526.0,100975.0,975.0,0.00975,BUY 100 002415 @ 66.00；短期超卖后逆向资金入场，加仓验证均值回归逻辑
2021-02-10,CommitteeTeamAgent,600519,SELL,5,2601.0,13005.0,91153.13,104158.13,4158.13,0.0415813,SELL 5 600519 @ 2601.00；高位减仓锁定利润，控制集中度风险
2021-02-10,DynamicTeamAgent,601318,BUY,100,79.25,7925.0,24864.93,122530.59,22530.59,0.2253059,BUY 100 601318 @ 79.25；超跌反弹，跟随DrawdownBuyer和Random做多，与做多资金共振
2021-02-10,SocialGraphAgent,300750,SELL,1,412.66,412.66,92325.11,98091.11,-1908.89,-0.019088900000000002,SELL 1 300750 @ 412.66；短期涨幅较大，跟随获利了结，控制回撤
